run_id,model,backbone,variant,scope,stratum,metric,value,ci_low,ci_high,status,profile,seed,git_sha,config_hash,total_parameters,trainable_parameters
segformer__mit-b0__native__validation__seed1414__6e80d7f3__20260715T190636759231Z,segformer,mit-b0,native,ALL,validation,boundary_f1,0.7358447660074231,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,6e80d7f3b3daf7d40e75156b733ba9a8bb55fc791ec204a85690f47b0e40577d,3715172,3715172
segformer__mit-b0__native__validation__seed1414__6e80d7f3__20260715T190636759231Z,segformer,mit-b0,native,big_rock,validation,small_component_recall,0.40823970037453183,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,6e80d7f3b3daf7d40e75156b733ba9a8bb55fc791ec204a85690f47b0e40577d,3715172,3715172
segformer__mit-b0__native__validation__seed1414__6e80d7f3__20260715T190636759231Z,segformer,mit-b0,native,big_rock,validation,small_components_eligible,267.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,6e80d7f3b3daf7d40e75156b733ba9a8bb55fc791ec204a85690f47b0e40577d,3715172,3715172
segformer__mit-b0__native__validation__seed1414__6e80d7f3__20260715T190636759231Z,segformer,mit-b0,native,big_rock,validation,small_components_recalled,109.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,6e80d7f3b3daf7d40e75156b733ba9a8bb55fc791ec204a85690f47b0e40577d,3715172,3715172
segformer__mit-b0__native__validation__seed1414__6e80d7f3__20260715T190636759231Z,segformer,mit-b0,native,soil,validation,iou,0.9446306162504773,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,6e80d7f3b3daf7d40e75156b733ba9a8bb55fc791ec204a85690f47b0e40577d,3715172,3715172
segformer__mit-b0__native__validation__seed1414__6e80d7f3__20260715T190636759231Z,segformer,mit-b0,native,bedrock,validation,iou,0.9418276621412087,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,6e80d7f3b3daf7d40e75156b733ba9a8bb55fc791ec204a85690f47b0e40577d,3715172,3715172
segformer__mit-b0__native__validation__seed1414__6e80d7f3__20260715T190636759231Z,segformer,mit-b0,native,sand,validation,iou,0.8923828857800151,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,6e80d7f3b3daf7d40e75156b733ba9a8bb55fc791ec204a85690f47b0e40577d,3715172,3715172
segformer__mit-b0__native__validation__seed1414__6e80d7f3__20260715T190636759231Z,segformer,mit-b0,native,big_rock,validation,iou,0.6016974704399767,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,6e80d7f3b3daf7d40e75156b733ba9a8bb55fc791ec204a85690f47b0e40577d,3715172,3715172
segformer__mit-b0__native__validation__seed1414__6e80d7f3__20260715T190636759231Z,segformer,mit-b0,native,ALL,validation,latency_median_ms,18.727935791015625,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,6e80d7f3b3daf7d40e75156b733ba9a8bb55fc791ec204a85690f47b0e40577d,3715172,3715172
segformer__mit-b0__native__validation__seed1414__6e80d7f3__20260715T190636759231Z,segformer,mit-b0,native,ALL,validation,peak_gpu_memory_bytes,2185745920.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,6e80d7f3b3daf7d40e75156b733ba9a8bb55fc791ec204a85690f47b0e40577d,3715172,3715172
segformer__mit-b0__static__validation__seed1414__9b9ad161__20260715T224528995182Z,segformer,mit-b0,static,ALL,validation,miou,0.8536875417917913,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9b9ad16165b5ae25657ac0c38f3bd6e3ae451d36a82156a56a8f4412d4da0f44,3971882,3971882
segformer__mit-b0__static__validation__seed1414__9b9ad161__20260715T224528995182Z,segformer,mit-b0,static,ALL,validation,pixel_acc,0.9700047139386607,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9b9ad16165b5ae25657ac0c38f3bd6e3ae451d36a82156a56a8f4412d4da0f44,3971882,3971882
segformer__mit-b0__static__validation__seed1414__9b9ad161__20260715T224528995182Z,segformer,mit-b0,static,ALL,validation,boundary_f1,0.7821071006030391,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9b9ad16165b5ae25657ac0c38f3bd6e3ae451d36a82156a56a8f4412d4da0f44,3971882,3971882
segformer__mit-b0__static__validation__seed1414__9b9ad161__20260715T224528995182Z,segformer,mit-b0,static,big_rock,validation,small_component_recall,0.35580524344569286,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9b9ad16165b5ae25657ac0c38f3bd6e3ae451d36a82156a56a8f4412d4da0f44,3971882,3971882
segformer__mit-b0__static__validation__seed1414__9b9ad161__20260715T224528995182Z,segformer,mit-b0,static,big_rock,validation,small_components_eligible,267.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9b9ad16165b5ae25657ac0c38f3bd6e3ae451d36a82156a56a8f4412d4da0f44,3971882,3971882
segformer__mit-b0__static__validation__seed1414__9b9ad161__20260715T224528995182Z,segformer,mit-b0,static,big_rock,validation,small_components_recalled,95.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9b9ad16165b5ae25657ac0c38f3bd6e3ae451d36a82156a56a8f4412d4da0f44,3971882,3971882
segformer__mit-b0__static__validation__seed1414__9b9ad161__20260715T224528995182Z,segformer,mit-b0,static,soil,validation,iou,0.9526479125913717,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9b9ad16165b5ae25657ac0c38f3bd6e3ae451d36a82156a56a8f4412d4da0f44,3971882,3971882
segformer__mit-b0__static__validation__seed1414__9b9ad161__20260715T224528995182Z,segformer,mit-b0,static,bedrock,validation,iou,0.9502171095996367,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9b9ad16165b5ae25657ac0c38f3bd6e3ae451d36a82156a56a8f4412d4da0f44,3971882,3971882
segformer__mit-b0__static__validation__seed1414__9b9ad161__20260715T224528995182Z,segformer,mit-b0,static,sand,validation,iou,0.9053852003931149,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9b9ad16165b5ae25657ac0c38f3bd6e3ae451d36a82156a56a8f4412d4da0f44,3971882,3971882
segformer__mit-b0__static__validation__seed1414__9b9ad161__20260715T224528995182Z,segformer,mit-b0,static,big_rock,validation,iou,0.6064999445830421,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9b9ad16165b5ae25657ac0c38f3bd6e3ae451d36a82156a56a8f4412d4da0f44,3971882,3971882
segformer__mit-b0__static__validation__seed1414__9b9ad161__20260715T224528995182Z,segformer,mit-b0,static,scale_0,validation,routing_mean_weight,0.09041520953178406,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9b9ad16165b5ae25657ac0c38f3bd6e3ae451d36a82156a56a8f4412d4da0f44,3971882,3971882
segformer__mit-b0__static__validation__seed1414__9b9ad161__20260715T224528995182Z,segformer,mit-b0,static,scale_1,validation,routing_mean_weight,0.11763612180948257,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9b9ad16165b5ae25657ac0c38f3bd6e3ae451d36a82156a56a8f4412d4da0f44,3971882,3971882
segformer__mit-b0__static__validation__seed1414__9b9ad161__20260715T224528995182Z,segformer,mit-b0,static,scale_2,validation,routing_mean_weight,0.32623422145843506,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9b9ad16165b5ae25657ac0c38f3bd6e3ae451d36a82156a56a8f4412d4da0f44,3971882,3971882
segformer__mit-b0__static__validation__seed1414__9b9ad161__20260715T224528995182Z,segformer,mit-b0,static,scale_3,validation,routing_mean_weight,0.4657144546508789,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9b9ad16165b5ae25657ac0c38f3bd6e3ae451d36a82156a56a8f4412d4da0f44,3971882,3971882
segformer__mit-b0__static__validation__seed1414__9b9ad161__20260715T224528995182Z,segformer,mit-b0,static,ALL,validation,routing_active_scales,3.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9b9ad16165b5ae25657ac0c38f3bd6e3ae451d36a82156a56a8f4412d4da0f44,3971882,3971882
segformer__mit-b0__static__validation__seed1414__9b9ad161__20260715T224528995182Z,segformer,mit-b0,static,ALL,validation,latency_median_ms,23.251968383789062,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9b9ad16165b5ae25657ac0c38f3bd6e3ae451d36a82156a56a8f4412d4da0f44,3971882,3971882
segformer__mit-b0__static__validation__seed1414__9b9ad161__20260715T224528995182Z,segformer,mit-b0,static,ALL,validation,peak_gpu_memory_bytes,3227935232.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9b9ad16165b5ae25657ac0c38f3bd6e3ae451d36a82156a56a8f4412d4da0f44,3971882,3971882
segformer__mit-b0__content__validation__seed1414__9e58cfd3__20260716T093126451090Z,segformer,mit-b0,content,ALL,validation,miou,0.8602695485750749,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9e58cfd30cdfe33e18aa5d94a4f01e73c53015ce1a5eb0c5ab247963167d1a7b,3971882,3971882
segformer__mit-b0__content__validation__seed1414__9e58cfd3__20260716T093126451090Z,segformer,mit-b0,content,ALL,validation,pixel_acc,0.9702924546042657,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9e58cfd30cdfe33e18aa5d94a4f01e73c53015ce1a5eb0c5ab247963167d1a7b,3971882,3971882
segformer__mit-b0__content__validation__seed1414__9e58cfd3__20260716T093126451090Z,segformer,mit-b0,content,ALL,validation,boundary_f1,0.7772052743096781,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9e58cfd30cdfe33e18aa5d94a4f01e73c53015ce1a5eb0c5ab247963167d1a7b,3971882,3971882
segformer__mit-b0__content__validation__seed1414__9e58cfd3__20260716T093126451090Z,segformer,mit-b0,content,big_rock,validation,small_component_recall,0.3258426966292135,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9e58cfd30cdfe33e18aa5d94a4f01e73c53015ce1a5eb0c5ab247963167d1a7b,3971882,3971882
segformer__mit-b0__content__validation__seed1414__9e58cfd3__20260716T093126451090Z,segformer,mit-b0,content,big_rock,validation,small_components_eligible,267.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9e58cfd30cdfe33e18aa5d94a4f01e73c53015ce1a5eb0c5ab247963167d1a7b,3971882,3971882
segformer__mit-b0__content__validation__seed1414__9e58cfd3__20260716T093126451090Z,segformer,mit-b0,content,big_rock,validation,small_components_recalled,87.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9e58cfd30cdfe33e18aa5d94a4f01e73c53015ce1a5eb0c5ab247963167d1a7b,3971882,3971882
segformer__mit-b0__content__validation__seed1414__9e58cfd3__20260716T093126451090Z,segformer,mit-b0,content,soil,validation,iou,0.9529532217062843,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9e58cfd30cdfe33e18aa5d94a4f01e73c53015ce1a5eb0c5ab247963167d1a7b,3971882,3971882
segformer__mit-b0__content__validation__seed1414__9e58cfd3__20260716T093126451090Z,segformer,mit-b0,content,bedrock,validation,iou,0.950653207909717,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9e58cfd30cdfe33e18aa5d94a4f01e73c53015ce1a5eb0c5ab247963167d1a7b,3971882,3971882
segformer__mit-b0__content__validation__seed1414__9e58cfd3__20260716T093126451090Z,segformer,mit-b0,content,sand,validation,iou,0.9039002129859018,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9e58cfd30cdfe33e18aa5d94a4f01e73c53015ce1a5eb0c5ab247963167d1a7b,3971882,3971882
segformer__mit-b0__content__validation__seed1414__9e58cfd3__20260716T093126451090Z,segformer,mit-b0,content,big_rock,validation,iou,0.633571551698396,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9e58cfd30cdfe33e18aa5d94a4f01e73c53015ce1a5eb0c5ab247963167d1a7b,3971882,3971882
segformer__mit-b0__content__validation__seed1414__9e58cfd3__20260716T093126451090Z,segformer,mit-b0,content,scale_0,validation,routing_mean_weight,0.08523069654101054,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9e58cfd30cdfe33e18aa5d94a4f01e73c53015ce1a5eb0c5ab247963167d1a7b,3971882,3971882
segformer__mit-b0__content__validation__seed1414__9e58cfd3__20260716T093126451090Z,segformer,mit-b0,content,scale_1,validation,routing_mean_weight,0.10029281657737327,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9e58cfd30cdfe33e18aa5d94a4f01e73c53015ce1a5eb0c5ab247963167d1a7b,3971882,3971882
segformer__mit-b0__content__validation__seed1414__9e58cfd3__20260716T093126451090Z,segformer,mit-b0,content,scale_2,validation,routing_mean_weight,0.3107719060233953,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9e58cfd30cdfe33e18aa5d94a4f01e73c53015ce1a5eb0c5ab247963167d1a7b,3971882,3971882
segformer__mit-b0__content__validation__seed1414__9e58cfd3__20260716T093126451090Z,segformer,mit-b0,content,scale_3,validation,routing_mean_weight,0.5037045808726538,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9e58cfd30cdfe33e18aa5d94a4f01e73c53015ce1a5eb0c5ab247963167d1a7b,3971882,3971882
segformer__mit-b0__content__validation__seed1414__9e58cfd3__20260716T093126451090Z,segformer,mit-b0,content,ALL,validation,routing_active_scales,3.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9e58cfd30cdfe33e18aa5d94a4f01e73c53015ce1a5eb0c5ab247963167d1a7b,3971882,3971882
segformer__mit-b0__content__validation__seed1414__9e58cfd3__20260716T093126451090Z,segformer,mit-b0,content,ALL,validation,latency_median_ms,23.179264068603516,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9e58cfd30cdfe33e18aa5d94a4f01e73c53015ce1a5eb0c5ab247963167d1a7b,3971882,3971882
segformer__mit-b0__content__validation__seed1414__9e58cfd3__20260716T093126451090Z,segformer,mit-b0,content,ALL,validation,peak_gpu_memory_bytes,3229245952.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,9e58cfd30cdfe33e18aa5d94a4f01e73c53015ce1a5eb0c5ab247963167d1a7b,3971882,3971882
segformer__mit-b0__raw_y__validation__seed1414__e26f654d__20260716T194643147139Z,segformer,mit-b0,raw_y,ALL,validation,miou,0.8544356154641255,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,e26f654da091507ec952dc7de71b8d4914349016d8bec65db8589e492db9f99f,3971882,3971882
segformer__mit-b0__raw_y__validation__seed1414__e26f654d__20260716T194643147139Z,segformer,mit-b0,raw_y,ALL,validation,pixel_acc,0.969937452005965,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,e26f654da091507ec952dc7de71b8d4914349016d8bec65db8589e492db9f99f,3971882,3971882
segformer__mit-b0__raw_y__validation__seed1414__e26f654d__20260716T194643147139Z,segformer,mit-b0,raw_y,ALL,validation,boundary_f1,0.778866626356494,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,e26f654da091507ec952dc7de71b8d4914349016d8bec65db8589e492db9f99f,3971882,3971882
segformer__mit-b0__raw_y__validation__seed1414__e26f654d__20260716T194643147139Z,segformer,mit-b0,raw_y,big_rock,validation,small_component_recall,0.2883895131086142,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,e26f654da091507ec952dc7de71b8d4914349016d8bec65db8589e492db9f99f,3971882,3971882
segformer__mit-b0__raw_y__validation__seed1414__e26f654d__20260716T194643147139Z,segformer,mit-b0,raw_y,big_rock,validation,small_components_eligible,267.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,e26f654da091507ec952dc7de71b8d4914349016d8bec65db8589e492db9f99f,3971882,3971882
segformer__mit-b0__raw_y__validation__seed1414__e26f654d__20260716T194643147139Z,segformer,mit-b0,raw_y,big_rock,validation,small_components_recalled,77.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,e26f654da091507ec952dc7de71b8d4914349016d8bec65db8589e492db9f99f,3971882,3971882
segformer__mit-b0__raw_y__validation__seed1414__e26f654d__20260716T194643147139Z,segformer,mit-b0,raw_y,soil,validation,iou,0.9530389287602873,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,e26f654da091507ec952dc7de71b8d4914349016d8bec65db8589e492db9f99f,3971882,3971882
segformer__mit-b0__raw_y__validation__seed1414__e26f654d__20260716T194643147139Z,segformer,mit-b0,raw_y,bedrock,validation,iou,0.950824601885811,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,e26f654da091507ec952dc7de71b8d4914349016d8bec65db8589e492db9f99f,3971882,3971882
segformer__mit-b0__raw_y__validation__seed1414__e26f654d__20260716T194643147139Z,segformer,mit-b0,raw_y,sand,validation,iou,0.8985066168810996,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,e26f654da091507ec952dc7de71b8d4914349016d8bec65db8589e492db9f99f,3971882,3971882
segformer__mit-b0__raw_y__validation__seed1414__e26f654d__20260716T194643147139Z,segformer,mit-b0,raw_y,big_rock,validation,iou,0.6153723143293043,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,e26f654da091507ec952dc7de71b8d4914349016d8bec65db8589e492db9f99f,3971882,3971882
segformer__mit-b0__raw_y__validation__seed1414__e26f654d__20260716T194643147139Z,segformer,mit-b0,raw_y,scale_0,validation,routing_mean_weight,0.10134297209907912,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,e26f654da091507ec952dc7de71b8d4914349016d8bec65db8589e492db9f99f,3971882,3971882
segformer__mit-b0__raw_y__validation__seed1414__e26f654d__20260716T194643147139Z,segformer,mit-b0,raw_y,scale_1,validation,routing_mean_weight,0.10614703344349086,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,e26f654da091507ec952dc7de71b8d4914349016d8bec65db8589e492db9f99f,3971882,3971882
segformer__mit-b0__raw_y__validation__seed1414__e26f654d__20260716T194643147139Z,segformer,mit-b0,raw_y,scale_2,validation,routing_mean_weight,0.38509389315391107,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,e26f654da091507ec952dc7de71b8d4914349016d8bec65db8589e492db9f99f,3971882,3971882
segformer__mit-b0__raw_y__validation__seed1414__e26f654d__20260716T194643147139Z,segformer,mit-b0,raw_y,scale_3,validation,routing_mean_weight,0.4074161013978668,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,e26f654da091507ec952dc7de71b8d4914349016d8bec65db8589e492db9f99f,3971882,3971882
segformer__mit-b0__raw_y__validation__seed1414__e26f654d__20260716T194643147139Z,segformer,mit-b0,raw_y,ALL,validation,routing_active_scales,4.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,e26f654da091507ec952dc7de71b8d4914349016d8bec65db8589e492db9f99f,3971882,3971882
segformer__mit-b0__raw_y__validation__seed1414__e26f654d__20260716T194643147139Z,segformer,mit-b0,raw_y,ALL,validation,latency_median_ms,22.35084819793701,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,e26f654da091507ec952dc7de71b8d4914349016d8bec65db8589e492db9f99f,3971882,3971882
segformer__mit-b0__raw_y__validation__seed1414__e26f654d__20260716T194643147139Z,segformer,mit-b0,raw_y,ALL,validation,peak_gpu_memory_bytes,3229245952.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,e26f654da091507ec952dc7de71b8d4914349016d8bec65db8589e492db9f99f,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,ALL,validation,miou,0.8470753801582767,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,ALL,validation,pixel_acc,0.9683268582648761,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,ALL,validation,boundary_f1,0.762736317127649,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,big_rock,validation,small_component_recall,0.37453183520599254,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,big_rock,validation,small_components_eligible,267.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,big_rock,validation,small_components_recalled,100.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,soil,validation,iou,0.95108165880772,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,bedrock,validation,iou,0.9491991614676183,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,sand,validation,iou,0.8911432099697641,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,big_rock,validation,iou,0.596877490388004,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,ALL,validation,cutoff_mae,0.03006445547148998,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,scale_0,validation,routing_mean_weight,0.09534719111364785,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,scale_1,validation,routing_mean_weight,0.1044959626305606,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,scale_2,validation,routing_mean_weight,0.386146745972961,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,scale_3,validation,routing_mean_weight,0.41401010034702773,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,ALL,validation,routing_active_scales,3.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,ALL,validation,latency_median_ms,22.451200485229492,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
segformer__mit-b0__range_cutoff__validation__seed1414__d0632cae__20260717T060838608199Z,segformer,mit-b0,range_cutoff,ALL,validation,peak_gpu_memory_bytes,3212548096.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,d0632caed8f07557f060ad923b83c83031c4c2d92fc8803ac383e5fe9d817f71,3971882,3971882
